system_id,system_name,security_status,security_class,constellation_id,star_id,planet_count,moon_count,station_count,stations,has_stargates
30003075,Myyhera,0.4817073345184326,B1,20000449,40195393,9,44,5,"60006199,60006202,60006364,60010774,60015135",True
30003079,Saikamon,0.41249215602874756,B2,20000449,40195615,6,42,2,"60006367,60006379",True
30003081,Ronne,0.7241339087486267,B1,20000450,40195794,6,39,1,60000067,True
30003078,Erkinen,0.5920044779777527,B1,20000449,40195548,14,40,2,"60010777,60013093",True
30003092,Komaa,0.5567216277122498,B1,20000452,40196438,7,62,11,"60001282,60001288,60001291,60005968,60005974,60007711,60008188,60008191,60008344,60008347,60014614",True
30003086,Sahtogas,0.2798665463924408,B2,20000451,40196016,6,48,1,60012793,True
30003083,Junsen,0.8095908164978027,B,20000450,40195913,5,26,1,60000073,True
30003082,Hatori,0.572819709777832,B1,20000450,40195853,11,39,3,"60000058,60000064,60000070",True
30003085,Hakodan,0.7266675233840942,B1,20000450,40195987,7,17,0,,True
30003084,Malpara,0.4744237959384918,B1,20000450,40195951,6,24,1,60000061,True
30003087,Haras,0.2799620032310486,B2,20000451,40196083,10,82,0,,True
30003093,Ayeroilen,0.44656839966773987,B2,20000452,40196518,12,59,2,"60005980,60005983",True
30003096,Kurmaru,0.6191213726997375,B1,20000452,40196736,7,8,2,"60005977,60008194",True
30003094,Imata,0.48835480213165283,B1,20000452,40196599,9,19,3,"60001285,60005971,60008353",True
30003095,Furskeshin,0.6055033206939697,B1,20000452,40196631,10,73,1,60008197,True
30003097,Satalama,0.6607545614242554,B1,20000452,40196757,2,14,1,60008350,True
30003099,HHQ-M1,-0.10991450399160385,G,20000453,40196856,9,69,0,,True
30003103,HT4K-M,-0.12746673822402954,G,20000453,40197093,12,58,0,,True
30003100,A-CJGE,-0.18312107026576996,G,20000453,40196948,8,82,0,,True
30003101,G2-INZ,-0.11459513008594513,G,20000453,40197049,8,8,0,,True
30003102,WAC-HW,-0.32658782601356506,G1,20000453,40197070,7,14,0,,True
30003104,RBW-8G,-0.5131643414497375,G3,20000453,40197182,10,39,0,,True
30003105,4-OUKF,-0.27814170718193054,G1,20000454,40197242,10,50,0,,True
30003113,C-VZAK,-0.5337935090065002,G3,20000455,40197717,6,45,0,,True
30003106,HAJ-DQ,-0.36496928334236145,G2,20000454,40197320,7,45,0,,True
30003107,JAUD-V,-0.1724286824464798,G,20000454,40197392,4,19,0,,True
30003108,DTX8-M,-0.27306613326072693,G1,20000454,40197419,8,32,0,,True
30003109,C9N-CC,-0.3055734932422638,G1,20000454,40197465,6,10,0,,True
30003110,X-7BIX,-0.27975550293922424,G1,20000454,40197485,9,26,0,,True
30003111,5-9UXZ,-0.2760600447654724,G1,20000454,40197529,11,54,0,,True
30003112,Q0OH-V,-0.24526922404766083,G,20000454,40197603,8,77,0,,True
30004452,TR07-S,-0.6111662983894348,F4,20000650,40281830,7,57,0,,True
30003119,XKZ8-H,-0.3394733667373657,G1,20000456,40198034,4,45,0,,True
30003125,A1-AUH,-0.20734259486198425,G,20000457,40198461,9,56,0,,True
30003114,0-O6XF,-0.6197909712791443,G4,20000455,40197778,11,60,0,,True
30003115,D-FVI7,-0.8092378973960876,G6,20000455,40197867,8,35,0,,True
30003116,VL7-60,-0.5501663684844971,G4,20000455,40197915,6,33,0,,True
30003117,NH-R5B,-0.4775104522705078,G3,20000455,40197966,7,26,0,,True
30003118,FN-GFQ,-0.3654348850250244,G2,20000455,40198001,7,19,0,,True
30003120,WX-6UX,-0.7285518050193787,G5,20000456,40198099,9,29,0,,True
30003124,Z-Y9C3,-0.640747606754303,G4,20000456,40198389,9,53,0,,True
30003121,BZ-0GW,-0.8396576046943665,G6,20000456,40198141,8,68,0,,True
30003122,16P-PX,-0.7168436646461487,G5,20000456,40198245,9,52,0,,True
30003123,CR-0E5,-0.6155220866203308,G4,20000456,40198325,8,47,0,,True
30003126,F-UVBV,-0.16400180757045746,G,20000457,40198534,10,60,0,,True
30003129,VUAC-Y,-0.3080276548862457,G1,20000457,40198738,13,59,0,,True
30003133,G-YZUX,-0.3166940212249756,G1,20000458,40198932,11,45,0,,True
30003127,R-FM0G,-0.1545208990573883,G,20000457,40198614,8,50,0,,True
30003128,TEIZ-C,-0.13226056098937988,G,20000457,40198677,7,47,0,,True
30003130,V-XANH,-0.2457476556301117,G,20000457,40198825,6,17,0,,True
30003132,OIOM-Y,-0.141866996884346,G,20000457,40198881,7,39,0,,True
30003131,450I-W,-0.41866448521614075,G2,20000457,40198852,9,14,0,,True
30003148,JD-TYH,-0.10989417880773544,G,20000460,40199876,9,42,0,,True
30003140,IR-FDV,-0.023180251941084862,G,20000459,40199325,10,68,0,,True
30003134,CZ6U-1,-0.3451387286186218,G1,20000458,40198999,3,18,0,,True
30003135,D-PNP9,-0.5696002244949341,G4,20000458,40199026,9,44,0,,True
30003137,P-3XVV,-0.18649275600910187,G,20000458,40199114,10,69,0,,True
30003136,E1UU-3,-0.6787484884262085,G5,20000458,40199090,9,7,0,,True
30003139,6EK-BV,-0.39292362332344055,G2,20000458,40199277,7,37,0,,True
30003138,BY-MSY,-0.8634136319160461,G7,20000458,40199210,7,43,0,,True
30003141,NIZJ-0,-0.04296722263097763,G,20000459,40199417,12,59,0,,True
30003145,6-TYRX,-0.012959861196577549,G,20000459,40199735,9,37,0,,True
30003142,J-RVGD,-0.04248729348182678,G,20000459,40199500,11,79,0,,True
30003143,V1ZC-S,-0.06469368189573288,G,20000459,40199604,4,49,0,,True
30003144,H-T40Z,-0.05740207061171532,G,20000459,40199660,12,47,0,,True
30003147,111-F1,-0.09585313498973846,G,20000459,40199831,9,23,0,,True
30003146,Q1-R7K,-0.008620676584541798,G,20000459,40199787,12,25,0,,True
30003149,02V-BK,-0.1629020869731903,G,20000460,40199949,9,66,0,,True
30003150,A5MT-B,-0.11006547510623932,G,20000460,40200041,9,54,0,,True
30003152,SN9S-N,-0.05567670613527298,G,20000460,40200195,7,56,0,,True
30003151,R-ARKN,-0.2549326717853546,G1,20000460,40200116,8,61,0,,True
30003170,DL-CDY,-0.1091565266251564,G,20000463,40201146,8,25,0,,True
30003153,MS2-V8,-0.21120746433734894,G,20000460,40200273,8,38,0,,True
30004691,O4T-Z5,-0.06043150648474693,G,20000685,40296578,9,87,0,,True
30003154,Z-MO29,-0.03704017400741577,G,20000461,40200330,10,38,0,,True
30004667,JI-K5H,-0.04259329289197922,G,20000682,40295000,16,13,0,,True
30003163,P9F-ZG,-0.2882119119167328,G1,20000462,40200791,9,56,0,,True
30003155,G-JC9R,-0.029238250106573105,G,20000461,40200384,8,54,0,,True
30003157,DNEP-Y,-0.08374839276075363,G,20000461,40200514,11,54,0,,True
30003156,DIBH-Q,-0.039681870490312576,G,20000461,40200457,14,34,0,,True
30003158,YAP-TN,-0.042183369398117065,G,20000461,40200606,8,58,0,,True
30003160,H-YHYM,-0.033922869712114334,G,20000461,40200737,6,6,0,,True
30003159,PE-H02,-0.04582171514630318,G,20000461,40200680,12,39,0,,True
30003162,HHE5-L,-0.11834080517292023,G,20000461,40200772,6,11,0,,True
30003161,G-4H4C,-0.06356460601091385,G,20000461,40200753,8,6,0,,True
30003164,QFGB-E,-0.49135151505470276,G3,20000462,40200869,7,51,0,,True
30003167,PK-PHZ,-0.2973473072052002,G1,20000462,40201048,7,13,0,,True
30003165,7P-J38,-0.5763208866119385,G4,20000462,40200941,10,37,0,,True
30003166,WT-2J9,-0.7818303108215332,G6,20000462,40201005,8,25,0,,True
30003169,C-PEWN,-1.0,G7,20000462,40201088,9,39,0,,True
30003168,L-M6JK,-0.34943848848342896,G1,20000462,40201073,5,8,0,,True
30004491,D4-2XN,-1.0,F7,20000655,40284222,7,45,0,,True
30003171,29YH-V,-0.24722696840763092,G,20000463,40201189,8,21,0,,True
30003173,X-HISR,-0.2451811134815216,G,20000463,40201295,4,40,0,,True
30003172,LG-RO2,-0.4782397449016571,G3,20000463,40201224,10,49,0,,True
30003174,QS-530,-0.5557845830917358,G4,20000463,40201352,13,82,0,,True
30003175,VR-YRV,-0.6315818428993225,G4,20000463,40201466,10,33,0,,True
30003176,IPX-H5,-0.9098935723304749,G7,20000463,40201517,11,15,0,,True
30003177,KSM-1T,-0.22380322217941284,G,20000464,40201548,8,28,0,,True
30004671,O-MCZR,-0.08294060826301575,G,20000682,40295212,5,43,0,,True
30003178,YRV-MZ,-0.21786658465862274,G,20000464,40201588,9,52,0,,True
30003179,6SB-BN,-0.4893295168876648,G3,20000464,40201659,9,34,0,,True
30003181,QFIU-K,-0.3579818308353424,G2,20000464,40201722,6,25,0,,True
30003180,B1D-KU,-0.3858993649482727,G2,20000464,40201708,5,4,0,,True
30003182,2R-KLH,-0.6054659485816956,G4,20000464,40201759,9,70,0,,True
30003184,G-W1ND,-0.1477816253900528,K,20000465,40201922,8,72,0,,True
30003185,MZLW-9,-0.10243691504001617,K,20000465,40202012,6,84,0,,True
30003187,DGDT-3,-0.1775471568107605,K1,20000465,40202170,7,34,0,,True
30003188,2-WNTD,-0.08427296578884125,K,20000465,40202216,11,70,0,,True
30003190,KH-EWC,-0.09647416323423386,K,20000465,40202337,7,15,0,,True
30003191,3VL6-I,-0.04060061648488045,K,20000466,40202363,12,85,0,,True
30003192,F-816R,-0.08993551135063171,K,20000466,40202485,8,50,0,,True
30003249,9G5J-1,-0.028074465692043304,K,20000475,40206106,9,70,0,,True
30003193,DS3-6A,-0.14964962005615234,K,20000466,40202552,8,17,0,,True
30003194,V0-H4L,-0.1622081696987152,K1,20000466,40202582,11,53,0,,True
30003195,T-HMWP,-0.21669696271419525,K2,20000466,40202658,8,48,0,,True
30003266,QYT-X8,-0.25630202889442444,K2,20000477,40207177,9,45,0,,True
30003196,DYS-CG,-0.33704838156700134,K3,20000466,40202730,12,63,0,,True
30003255,LA2-KV,-0.2080356925725937,K1,20000476,40206430,9,46,0,,True
30003210,6U-MFQ,-0.5863879919052124,K5,20000469,40203621,8,71,0,,True
30005158,J9A-BH,-0.28086426854133606,K4,20000755,40326353,9,43,0,,True
30003197,MTGF-2,-0.21884527802467346,K2,20000467,40202822,8,31,0,,True
30005115,5T-A3D,-0.19971397519111633,K3,20000748,40323699,9,32,0,,True
30003198,0-QP56,-0.210439071059227,K2,20000467,40202864,8,22,0,,True
30003199,GTQ-C9,-0.21521413326263428,K2,20000467,40202899,12,44,0,,True
30003201,ORB4-J,-0.19952769577503204,K1,20000467,40203025,7,90,0,,True
30003200,M-NWLB,-0.3436862826347351,K3,20000467,40202968,10,35,0,,True
30003202,GGMF-J,-0.2886919677257538,K3,20000467,40203133,8,50,0,,True
30003203,IG-4OF,-0.3990647792816162,K4,20000467,40203198,6,59,0,,True
30003235,UGR-J2,-0.6837131381034851,K6,20000473,40205324,9,39,0,,True
30003204,LQQH-J,-0.4525532126426697,K4,20000468,40203274,11,51,0,,True
30003205,W5-VBR,-0.4024525582790375,K4,20000468,40203339,10,38,0,,True
30003208,X-Z4JW,-0.2348949909210205,K2,20000468,40203517,9,40,0,,True
30003206,J-D5U7,-0.2846336364746094,K3,20000468,40203398,10,13,0,,True
30003207,Y-770C,-0.5521554350852966,K5,20000468,40203428,6,70,0,,True
30003261,H-MHWF,-0.21914832293987274,K2,20000477,40206937,11,38,0,,True
30003209,R8WV-7,-0.43341198563575745,K4,20000468,40203578,12,25,0,,True
30003223,5JEZ-I,-0.3283512592315674,K3,20000471,40204409,9,63,0,,True
30004161,FV-YEA,-0.46010634303092957,K3,20000609,40263800,8,24,0,,True
30003211,1EO-OE,-0.6690599918365479,K6,20000469,40203711,5,19,0,,True
30003212,YQTK-R,-0.6546672582626343,K6,20000469,40203747,13,51,0,,True
30003213,FZCR-3,-0.4958667457103729,K4,20000469,40203829,8,19,0,,True
30003214,5-9L3H,-0.6904982924461365,K6,20000469,40203863,9,82,0,,True
30003215,1-HDQ4,-0.727997899055481,K6,20000469,40203968,11,29,0,,True
30003229,RF-X7V,-0.6198933124542236,K5,20000472,40204892,8,71,0,,True
30003242,E6Q-LE,-0.722408652305603,K6,20000474,40205780,10,22,0,,True
30003216,WVMS-X,-0.674599826335907,K6,20000470,40204018,7,7,0,,True
30003217,7-UVMT,-0.6246110200881958,K5,20000470,40204037,5,6,0,,True
30003218,R-ZESX,-0.598691463470459,K5,20000470,40204051,8,50,0,,True
30003220,HF-K3O,-0.6824302673339844,K6,20000470,40204184,9,54,0,,True
30003222,Q-ITV5,-0.4907861053943634,K4,20000470,40204322,8,57,0,,True
30003219,IO-R2S,-0.613885223865509,K5,20000470,40204118,11,44,0,,True
30003221,QE2-FS,-0.6317869424819946,K5,20000470,40204266,5,47,0,,True
30005175,XY-ZCI,-0.8327258229255676,K7,20000757,40327438,9,35,0,,True
30003224,XEF6-Z,-0.38392364978790283,K4,20000471,40204495,12,57,0,,True
30003226,V-X0KM,-0.34516578912734985,K3,20000471,40204656,7,37,0,,True
30003225,SON-TW,-0.4318356215953827,K4,20000471,40204589,7,51,0,,True
30003227,U9SE-N,-0.2887941598892212,K3,20000471,40204704,7,54,0,,True
30003228,XXZ-3W,-0.8227762579917908,K7,20000471,40204777,10,75,0,,True
30004170,P-NRD3,-0.2335844486951828,K,20000610,40264320,7,13,0,,True
30004171,Y-RAW3,-0.4730139672756195,K3,20000610,40264342,8,30,0,,True
30003230,BQ0-UU,-0.6141831874847412,K5,20000472,40204976,9,83,0,,True
30003231,3-JG3X,-0.5398486256599426,K5,20000472,40205101,11,27,0,,True
30003233,1P-QWR,-0.610523521900177,K5,20000472,40205226,10,55,0,,True
30003232,GK3-RX,-0.4865792393684387,K4,20000472,40205148,8,51,0,,True
30003234,FJ-GUR,-0.3811332583427429,K4,20000472,40205304,8,8,0,,True
30003236,QZ-DIZ,-0.5316494107246399,K5,20000473,40205375,6,80,0,,True
30003237,Y-0HVF,-0.7470589280128479,K6,20000473,40205484,8,39,0,,True
30003238,21M1-B,-0.5082735419273376,K4,20000473,40205538,11,44,0,,True
30003240,U-RELP,-0.7866026163101196,K6,20000473,40205643,7,61,0,,True
30003239,KED-2O,-0.8513127565383911,K7,20000473,40205602,11,23,0,,True
30005190,C3I-D5,-0.9769436717033386,K7,20000759,40328179,11,62,0,,True
30003241,IAMJ-Q,-1.0,K7,20000473,40205715,9,51,0,,True
30004204,EJ-5X2,-0.260344922542572,K1,20000615,40266450,6,25,0,,True
30003243,HO4E-Q,-0.6545894742012024,K6,20000474,40205818,7,56,0,,True
30003244,QY2Y-N,-0.8327803015708923,K7,20000474,40205885,4,8,0,,True
30003265,Y-BIPM,-0.2488761842250824,K2,20000477,40207138,8,26,0,,True
30003247,VZEG-B,-0.46837693452835083,K4,20000474,40206009,9,49,0,,True
30003245,X-9ZZR,-0.8846915364265442,K7,20000474,40205901,8,40,0,,True
30003246,RO-AIQ,-0.9825427532196045,K7,20000474,40205955,7,36,0,,True
30003248,P-ZWKH,-1.0,K7,20000474,40206078,7,16,0,,True
30003250,B-ETDW,-0.042096372693777084,K,20000475,40206199,7,15,0,,True
30003251,0PU2-R,-0.20086807012557983,K1,20000475,40206226,10,72,0,,True
30003252,XM-RMD,-0.3268563151359558,K3,20000475,40206328,7,15,0,,True
30003254,OZ-DS5,-0.9413771629333496,K7,20000475,40206411,8,6,0,,True
30003256,WW-OVQ,-0.13443666696548462,K,20000476,40206496,10,51,0,,True
30003257,S7WI-F,-0.36382144689559937,K3,20000476,40206568,6,66,0,,True
30003258,1-BK1Q,-0.5952682495117188,K5,20000476,40206660,9,32,0,,True
30003259,X-CYNC,-0.49531710147857666,K4,20000476,40206708,9,83,0,,True
30003260,RJBC-I,-0.7651678919792175,K6,20000476,40206843,7,73,0,,True
30003262,PND-SI,-0.1828196942806244,K1,20000477,40206996,7,42,0,,True
30003263,XKM-DE,-0.07129360735416412,K,20000477,40207052,11,48,0,,True
30003264,JXQJ-B,-0.25993284583091736,K2,20000477,40207117,8,9,0,,True
30003267,5-IH57,-0.2825047969818115,K3,20000477,40207247,9,17,0,,True
30003268,MHC-R3,-0.034548260271549225,J,20000478,40207282,10,59,0,,True
30003793,Harroule,0.08506058901548386,D3,20000553,40240309,10,54,1,60010966,True
30003269,F67E-Q,-0.023410990834236145,J,20000478,40207357,9,56,1,60013381,True
30003270,6E-578,-0.05088454857468605,J,20000478,40207438,8,24,0,,True
30003275,2X-PQG,-0.062467414885759354,J,20000478,40207753,4,42,1,60013468,True
30003298,UM-Q7F,-0.04918649047613144,J,20000481,40209279,11,29,3,"60003319,60010039,60015183",True
30003271,Poitot,-0.019552214071154594,J,20000478,40207479,8,39,2,"60013405,60013465",True
30003280,6-CZ49,-0.15721265971660614,J,20000479,40208070,7,78,1,60013549,True
30003272,ZVN5-H,-0.08093572407960892,J,20000478,40207535,10,48,0,,True
30003273,ATY-2U,-0.07460401952266693,J,20000478,40207604,6,43,0,,True
30003274,X-BV98,-0.04096714407205582,J,20000478,40207663,11,62,1,60013357,True
30003282,8-JYPM,-0.1471468061208725,J,20000479,40208206,8,78,0,,True
30003283,PVH8-0,-0.10396267473697662,J,20000479,40208298,10,68,1,60014089,True
30003285,JH-M2W,-0.12162893265485764,J,20000479,40208430,6,49,0,,True
30003293,AAS-8R,-0.09079358726739883,J,20000481,40208995,7,68,2,"60010030,60010045",True
30003294,V4-L0X,-0.07053054124116898,J,20000481,40209081,7,60,2,"60010033,60013441",True
30003295,PFP-GU,-0.05418240651488304,J,20000481,40209159,4,16,1,60010036,True
30003276,FD-MLJ,-0.03860807046294212,J,20000478,40207814,9,20,2,"60013360,60013408",True
30003277,PF-346,-0.3520785868167877,J1,20000478,40207853,11,42,0,,True
30003278,X-M2LR,-0.12591122090816498,J,20000478,40207917,7,58,1,60013384,True
30003830,Orvolle,0.7462381720542908,D1,20000560,40242469,7,11,5,"60009424,60010636,60011731,60011824,60015145",True
30003279,K5-JRD,-0.09149609506130219,J,20000478,40207994,10,51,1,60013471,True
30003327,BMNV-P,-0.18423405289649963,J,20000485,40210949,12,66,1,60013462,True
30003320,8V-SJJ,-0.05224509537220001,J,20000484,40210468,10,78,0,,True
30005328,Reblier,0.3980138301849365,D2,20000779,40336982,9,44,6,"60001948,60005149,60011896,60011902,60011911,60012928",True
30003281,EZA-FM,-0.16026628017425537,J,20000479,40208163,7,31,2,"60013552,60014092",True
30003284,M2-CF1,-0.13509388267993927,J,20000479,40208384,10,29,1,60013546,True
30003292,QWF-6P,-0.1329636573791504,J,20000481,40208927,7,54,0,,True
30003301,97X-CH,-0.19558127224445343,J,20000482,40209537,7,57,0,,True
30003309,VV-VCR,-0.1678737998008728,J,20000483,40210016,8,51,1,60010546,True
30003286,PC9-AY,-0.15637201070785522,J,20000480,40208508,9,53,2,"60013387,60013390",True
30003287,T22-QI,-0.17237211763858795,J,20000480,40208597,8,58,6,"60013417,60013519,60013522,60013525,60014446,60014449",True
30003288,X-PYH5,-0.19884613156318665,J,20000480,40208672,6,39,0,,True
30003289,ZN0-SR,-0.23483094573020935,J,20000480,40208734,8,56,3,"60013363,60013366,60013420",True
30003290,5-DSFH,-0.26934143900871277,J1,20000480,40208809,9,67,0,,True
30003291,AK-QBU,-0.30768632888793945,J1,20000480,40208907,8,8,0,,True
30003297,1-NKVT,-0.16003434360027313,J,20000481,40209211,11,46,1,60013444,True
30003299,T-LIWS,-0.06624959409236908,J,20000481,40209327,5,84,2,"60003316,60015182",True
30003300,KTHT-O,-0.04666636511683464,J,20000481,40209435,10,74,1,60010042,True
30003296,0EK-NJ,-0.05809776112437248,J,20000481,40209183,7,14,1,60015181,True
30003302,5-T0PZ,-0.27785223722457886,J1,20000482,40209608,12,38,0,,True
30003304,2Q-I6Q,-0.1431265026330948,J,20000482,40209732,9,73,0,,True
30003307,Y9G-KS,-0.3768133521080017,J2,20000482,40209891,7,40,1,60013498,True
30003303,6R-PWU,-0.27385208010673523,J1,20000482,40209668,9,43,0,,True
30003305,A-ZLHX,-0.3347476124763489,J1,20000482,40209833,11,26,2,"60013492,60013495",True
30003306,UTKS-5,-0.3672095239162445,J2,20000482,40209876,6,5,0,,True
30003308,I-YGGI,-0.19904421269893646,J,20000482,40209949,9,46,0,,True
30003565,Conomette,0.2994269132614136,D2,20000520,40226372,5,51,0,,True
30003573,Pertnineere,0.44291067123413086,D2,20000521,40226778,8,25,6,"60005953,60009496,60009910,60009919,60010519,60011953",True
30003310,5-75MB,-0.16418538987636566,J,20000483,40210084,9,32,0,,True
30003311,IIRH-G,-0.2567903697490692,J1,20000483,40210131,8,11,1,60013411,True
30003312,35-RK9,-0.24690519273281097,J,20000483,40210154,9,18,1,60013540,True
30003313,XS-XAY,-0.33785271644592285,J1,20000483,40210189,6,27,0,,True
30003314,DP34-U,-0.3575572669506073,J2,20000483,40210225,9,33,2,"60010549,60013393",True
30003315,617I-I,-0.2679900527000427,J1,20000483,40210277,4,37,0,,True
30003316,6-U2M8,-0.33478036522865295,J1,20000483,40210326,8,8,0,,True
30003317,I0AB-R,-0.25213149189949036,J1,20000483,40210349,8,9,4,"60013414,60013537,60014416,60014419",True
30003318,MXYS-8,-0.3876481056213379,J2,20000483,40210369,9,18,2,"60013396,60013543",True
30003368,S-U8A4,-0.44574883580207825,J2,20000491,40213602,11,44,4,"60002101,60002104,60002518,60013447",True
30003319,A-3ES3,-0.23226088285446167,J,20000483,40210399,8,44,0,,True
30003321,5-FGQI,-0.03189846873283386,J,20000484,40210571,8,72,1,60013534,True
30003322,3KNK-A,-0.013615992851555347,J,20000484,40210669,10,56,3,"60011275,60013531,60014410",True
30003323,TXW-EI,-0.013112559914588928,J,20000484,40210742,10,40,4,"60011278,60013369,60013372,60014413",True
30004493,C0T-77,-0.012646490707993507,J,20000656,40284316,10,17,0,,True
30003324,3MOG-V,-0.004728410392999649,J,20000484,40210799,12,22,1,60013528,True
30003325,NG-C6Y,-0.0035166521556675434,J,20000484,40210839,9,39,0,,True
30003820,Vestouve,0.04259476438164711,D3,20000558,40241951,10,40,3,"60011245,60011773,60011776",True
30003342,Y-W6GF,-0.009271935559809208,J,20000487,40211891,10,47,5,"60001885,60001891,60001894,60013453,60013510",True
30003326,XYY-IA,-0.007947525009512901,J,20000484,40210904,5,34,2,"60011281,60011284",True
30003328,BY-S36,-0.01675085909664631,J,20000485,40211054,8,25,2,"60009952,60009955",True
30003329,31-MLU,-0.1653592884540558,J,20000485,40211097,10,17,2,"60013489,60014122",True
30003331,A9D-R0,-0.08508997410535812,J,20000485,40211202,7,65,0,,True
30003333,RF-GGF,-0.2466183304786682,J,20000485,40211348,9,15,2,"60013483,60014119",True
30003330,0LTQ-C,-0.2192489355802536,J,20000485,40211130,7,56,1,60013459,True
30003332,2P-4LS,-0.12104369699954987,J,20000485,40211293,10,37,3,"60009943,60009946,60009949",True
30003334,LSC4-P,-0.31484100222587585,J1,20000485,40211374,9,63,1,60009940,True
30003335,A-SJ8X,-0.0867568776011467,J,20000485,40211461,8,25,1,60013486,True
30003336,10UZ-P,-0.12869557738304138,J,20000486,40211510,11,39,0,,True
30004037,1-3HWZ,-0.044878605753183365,J,20000590,40255668,8,41,0,,True
30003337,EN-VOD,-0.03461184725165367,J,20000486,40211569,7,84,0,,True
30003338,9GYL-O,-0.046994857490062714,J,20000486,40211677,7,41,3,"60013435,60013474,60013480",True
30003341,9U-TTJ,-0.23789732158184052,J,20000486,40211825,10,51,0,,True
30003339,VLGD-R,-0.01945272460579872,J,20000486,40211734,7,54,2,"60013438,60013477",True
30003340,S-GKKR,-0.019973238930106163,J,20000486,40211804,7,7,0,,True
30003343,KFR-ZE,-0.012945285066962242,J,20000487,40211955,7,44,2,"60001888,60013456",True
30003344,KLYN-8,-0.013905627653002739,J,20000487,40212026,8,58,3,"60013375,60013513,60013516",True
30003348,5KS-AB,-0.002058799844235182,J,20000487,40212328,6,53,0,,True
30003345,D85-VD,-0.023505086079239845,J,20000487,40212115,8,14,1,60013378,True
30003347,U0V6-T,-0.009788298048079014,J,20000487,40212240,9,61,0,,True
30003346,5-VKCN,-0.01649162732064724,J,20000487,40212144,9,66,0,,True
30003599,Faurulle,0.10266121476888657,D3,20000524,40228441,9,38,0,,True
30003349,0T-AMZ,-0.01019269973039627,J,20000488,40212395,10,60,2,"60011215,60011218",True
30004500,TQ-RR8,-0.0077574485912919044,J,20000656,40284745,9,58,0,,True
30003350,57-YRU,-0.005675402004271746,J,20000488,40212482,7,46,1,60013426,True
30003351,4L-E5P,-0.00985752698034048,J,20000488,40212543,8,25,2,"60011221,60011224",True
30003352,UFXF-C,-0.007940120063722134,J,20000488,40212581,11,29,0,,True
30003353,RLL-9R,-0.00889264140278101,J,20000488,40212626,9,54,1,60013423,True
30003354,51-5XG,-0.010118822567164898,J,20000488,40212701,9,28,0,,True
30003355,EF-F36,-0.028789503499865532,J,20000489,40212744,7,27,1,60013429,True
30004497,P-NUWP,-0.016589613631367683,J,20000656,40284472,6,60,0,,True
30003356,3-IN0V,-0.034210145473480225,J,20000489,40212783,7,71,0,,True
30003359,DUV-5Y,-0.028610989451408386,J,20000489,40212999,8,71,0,,True
30003360,GRNJ-3,-0.03461755812168121,J,20000489,40213093,11,59,1,60013432,True
30003357,Z-QENW,-0.03509119153022766,J,20000489,40212880,8,23,0,,True
30003358,D-B7YK,-0.04778004065155983,J,20000489,40212926,7,57,0,,True
30003361,VSIG-K,-0.004873705096542835,J,20000490,40213181,9,44,4,"60009250,60009259,60009265,60013504",True
30004499,E9G-MT,-0.0036860511172562838,J,20000656,40284624,8,85,0,,True
30003362,RSS-KA,-0.01183776743710041,J,20000490,40213244,9,63,2,"60009253,60009262",True
30003363,CIS-7X,-0.00906279869377613,J,20000490,40213334,10,50,2,"60013501,60013507",True
30003364,DCHR-L,-0.008127164095640182,J,20000490,40213410,11,43,1,60009256,True
30003365,EU0I-T,-0.014694441109895706,J,20000490,40213470,12,20,0,,True
30003366,4-JWWQ,-0.020317532122135162,J,20000490,40213507,6,25,0,,True
30003367,G-6SXJ,-0.011343532241880894,J,20000490,40213543,7,41,0,,True
30003369,ZV-72W,-0.4161838889122009,J2,20000491,40213676,10,33,2,"60002533,60013399",True
30003370,2G38-I,-0.4132225215435028,J2,20000491,40213728,8,37,2,"60002527,60002530",True
30003373,98Q-8O,-0.39036256074905396,J2,20000491,40213838,9,53,3,"60002110,60013402,60013450",True
30003371,CY-ZLP,-0.35146355628967285,J2,20000491,40213778,11,14,2,"60002107,60002524",True
30003372,U4-Q2V,-0.3769656717777252,J2,20000491,40213812,10,8,1,60002521,True
30003375,Brundakur,0.8905079960823059,D,20000492,40213946,7,77,3,"60004930,60010738,60012346",True
30003376,Stirht,0.9226742386817932,D,20000492,40214040,8,30,5,"60004927,60006436,60007465,60007471,60012349",True
30003380,Alf,0.9536734223365784,A,20000492,40214300,7,6,3,"60004633,60006439,60010735",True
30022505,Orgron,0.9616119265556335,A,20000492,40347201,8,5,1,60015042,True
30003378,Nedegulf,0.7683135867118835,D,20000492,40214166,9,43,5,"60004630,60007462,60007468,60007474,60012352",True
30003377,Illuin,0.9133498668670654,D,20000492,40214085,6,61,6,"60004624,60004933,60006058,60006442,60006445,60014782",True
30003379,Aldilur,0.9094686508178711,D,20000492,40214225,9,53,7,"60005287,60005290,60005293,60005296,60005299,60005302,60007459",True
30003400,Hjortur,0.8569141030311584,D,20000496,40215631,7,75,2,"60005332,60005335",True
30003409,Leurtmar,0.9578976631164551,A,20000497,40216217,9,6,1,60014101,True
30013410,Abrat,0.9785521626472473,A,20000492,40345401,7,47,1,60015045,True
30003381,Eust,0.6838988661766052,D1,20000493,40214319,7,32,1,60010552,True
30003382,Flost,0.7250595688819885,D1,20000493,40214363,9,20,0,,True
30003383,Todrir,0.9727573990821838,A,20000493,40214399,5,39,0,,True
30003385,Evuldgenzo,0.7143028378486633,D1,20000493,40214487,7,18,1,60010555,True
