station_id,name,system_id,type_id,owner_corp_id,owner_corp_name,race_id,reprocessing_efficiency,reprocessing_stations_take,max_dockable_ship_volume,x,y,z,services
60007786,Nahyeen VII - Amarr Civil Service Bureau Offices,30005045,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-651602780160.0,78907269120.0,-170147389440.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007789,Polfaly VIII - Moon 3 - Amarr Civil Service Bureau Offices,30005048,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,1164725084160.0,-120361328640.0,4158254653440.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007792,Djimame VI - Moon 1 - Amarr Civil Service Bureau Offices,30005262,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-374091816960.0,-67949568000.0,-279350108160.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007795,Antem V - Moon 1 - Amarr Civil Service Bureau Offices,30005261,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-101477130240.0,5151744000.0,221420052480.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007798,Djimame VIII - Moon 2 - Amarr Civil Service Bureau Offices,30005262,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-2962457518080.0,-538098769920.0,348601098240.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007801,Antem VI - Amarr Civil Service Bureau Offices,30005261,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,145184071680.0,-7358914560.0,466717532160.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007804,Aphend VIII - Moon 3 - Amarr Civil Service Bureau Offices,30004079,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-2743169064960.0,84021534720.0,610949898240.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007807,Romi VII - Moon 11 - Amarr Civil Service Bureau Offices,30004080,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-959633448960.0,-63531294720.0,-2118916300800.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007810,Aharalel V - Moon 3 - Amarr Civil Service Archives,30004082,1931,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-3768991211520.0,-567512309760.0,8369294254080.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007813,Zororzih VIII - Moon 1 - Amarr Civil Service Information Center,30004081,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,2015390638080.0,-209041367040.0,-1176766832640.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007816,Nakregde VIII - Moon 2 - Amarr Civil Service Information Center,30005043,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-113431142400.0,5831516160.0,-1585331773440.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007819,Kor-Azor Prime V - Moon 2 - Amarr Civil Service Bureau Offices,30005038,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-1526564904960.0,-55278673920.0,1093471887360.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007822,Nakregde I - Amarr Civil Service Bureau Offices,30005043,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,59008327680.0,-3034275840.0,-34428641280.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007825,Nishah VII - Moon 1 - Amarr Civil Service Archives,30005040,1931,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,3551315189760.0,547742638080.0,-854122782720.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007828,Sahda II - Amarr Civil Service Information Center,30003474,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,21835898880.0,4077281280.0,128726261760.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007831,Sahda IV - Moon 14 - Amarr Civil Service Bureau Offices,30003474,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-355150848000.0,-66228510720.0,570896424960.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007834,Akila VII - Moon 12 - Amarr Civil Service Archives,30003479,1931,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,1059994951680.0,208649134080.0,-86424084480.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007837,Akila IX - Moon 6 - Amarr Civil Service Archives,30003479,1931,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,2404480327680.0,473297756160.0,-204104540160.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007840,Riavayed XI - Moon 7 - Amarr Civil Service Information Center,30002993,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-212684021760.0,-11823390720.0,-2866646507520.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007843,Riavayed XI - Moon 11 - Amarr Civil Service Information Center,30002993,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-211036200960.0,-11731230720.0,-2866683371520.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007846,Riavayed IX - Moon 2 - Amarr Civil Service Bureau Offices,30002993,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-852716951040.0,-47403640320.0,852846835200.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007849,Laddiaha V - Moon 9 - Amarr Civil Service Bureau Offices,30002989,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,330987724800.0,55625932800.0,20537794560.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007852,Yeeramoun VII - Moon 5 - Amarr Civil Service Information Center,30003514,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,307675176960.0,-7458938880.0,1596509429760.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007855,Etav IX - Amarr Civil Service Information Center,30003517,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,225402347520.0,23373127680.0,-1714275164160.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007858,Yeeramoun VII - Moon 2 - Amarr Civil Service Bureau Offices,30003514,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,307812311040.0,-7462133760.0,1596751749120.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007861,Etav VIII - Moon 14 - Amarr Civil Service Bureau Offices,30003517,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,760722186240.0,78921523200.0,-239161466880.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007864,Mili VIII - Moon 12 - Amarr Civil Service Bureau Offices,30003001,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-1177848668160.0,154374266880.0,242410905600.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007867,Ulerah I - Moon 10 - Amarr Civil Service Bureau Offices,30003004,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,399317360640.0,-15513968640.0,44766535680.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007870,Halenan VIII - Moon 6 - Amarr Civil Service Bureau Offices,30003003,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,229819146240.0,12130590720.0,-446600355840.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007873,Halenan V - Moon 1 - Amarr Civil Service Bureau Offices,30003003,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-45182607360.0,-2384732160.0,-128890675200.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007876,Iderion XI - Moon 13 - Amarr Civil Service Information Center,30005227,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-860096471040.0,5138718720.0,1950595522560.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007879,Assez X - Moon 1 - Amarr Civil Service Bureau Offices,30005224,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-6177103503360.0,-355347947520.0,4099401277440.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007882,Alal III - Amarr Civil Service Bureau Offices,30005225,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,-58207887360.0,-1669816320.0,-51391979520.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007885,Serren VIII - Moon 15 - Amarr Civil Service Information Center,30005222,1926,1000079,Amarr Civil Service,4,0.5,0.05,50000000.0,195290849280.0,-27505582080.0,1691764531200.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007888,Akhragan VIII - Ministry of War Archives,30002197,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,1337814097920.0,214659440640.0,-418668257280.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007891,Ziona VII - Moon 13 - Ministry of War Archives,30002203,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,-1195914240000.0,-77324820480.0,-546155274240.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007894,Sukirah V - Moon 3 - Ministry of War Archives,30002200,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,-129643929600.0,16281722880.0,-144448020480.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007897,Mikhir V - Moon 10 - Ministry of War Information Center,30002198,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,808499896320.0,155527127040.0,18136473600.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007900,Jinkah VI - Moon 12 - Ministry of War Archives,30005046,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,416584949760.0,-33636311040.0,-490266009600.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007903,Jinkah VI - Moon 10 - Ministry of War Archives,30005046,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,418459115520.0,-33787453440.0,-492995665920.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007906,Andrub II - Moon 1 - Ministry of War Bureau Offices,30005049,29387,1000080,Ministry of War,4,0.5,0.05,50000000.0,-126402109440.0,-11508817920.0,36493516800.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007909,Andrub VI - Ministry of War Bureau Offices,30005049,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,683934228480.0,62268088320.0,-6667345920.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007912,Hirizan VII - Moon 3 - Ministry of War Bureau Offices,30005248,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,1201255833600.0,-209582039040.0,-376424816640.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007915,Tahli I - Moon 1 - Ministry of War Bureau Offices,30005245,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,-110722129920.0,16000327680.0,91954667520.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007918,Imya VIII - Moon 3 - Ministry of War Information Center,30005246,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,-815372574720.0,-27010375680.0,-3357046087680.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007921,Madomi V - Moon 6 - Ministry of War Information Center,30005243,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,2858987888640.0,-293391360000.0,1998660280320.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007924,Sadana I - Ministry of War Information Center,30004242,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,-18377318400.0,3664896000.0,34824806400.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007927,Vehan VI - Moon 10 - Ministry of War Archives,30004246,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,-3483377541120.0,-595128852480.0,-1605464924160.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007930,Vehan V - Moon 1 - Ministry of War Archives,30004246,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,1689935093760.0,288722657280.0,422315581440.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007933,Sadana VIII - Moon 2 - Ministry of War Bureau Offices,30004242,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,4593218396160.0,-916295147520.0,-90334617600.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007936,Esubara II - Moon 12 - Ministry of War Information Center,30004287,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,-4397206855680.0,-229666037760.0,-6191139840000.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007939,Esubara I - Moon 13 - Ministry of War Bureau Offices,30004287,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,-777400197120.0,-40604835840.0,-1832969871360.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007942,Esubara I - Moon 15 - Ministry of War Bureau Offices,30004287,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,-886613483520.0,-46306959360.0,-1804958638080.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007945,Nalnifan VI - Moon 3 - Ministry of War Information Center,30004280,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,3219162439680.0,-297647923200.0,-754969436160.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007948,Hophib XII - Ministry of War Archives,30004309,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,3165059850240.0,-3747225600.0,1144440545280.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007951,Ned IV - Ministry of War Archives,30004308,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,-546064343040.0,-10884096000.0,295238737920.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007954,Huna VI - Moon 17 - Ministry of War Archives,30004304,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,-5190257909760.0,-479098183680.0,5442136350720.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007957,Hophib VI - Moon 3 - Ministry of War Archives,30004309,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,344126545920.0,-407838720.0,-7693393920.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007960,Joramok VI - Moon 14 - Ministry of War Archives,30004088,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,579810631680.0,-21916016640.0,-823341834240.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007963,Aband IV - Moon 12 - Ministry of War Archives,30004090,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,-375924940800.0,55024558080.0,701289308160.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007966,Ghesis IV - Moon 17 - Ministry of War Information Center,30004084,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,-965975531520.0,-30819409920.0,-209410990080.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007969,Joramok IV - Moon 4 - Ministry of War Archives,30004088,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,-330484899840.0,12490874880.0,-188659015680.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007972,Pamah II - Moon 1 - Ministry of War Bureau Offices,30005232,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,52332011520.0,-4041646080.0,-35182387200.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007975,Pamah V - Moon 20 - Ministry of War Information Center,30005232,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,-2006921748480.0,155000954880.0,-57781985280.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007978,Manatirid VII - Moon 8 - Ministry of War Archives,30005230,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,-1894448701440.0,-78978539520.0,-2717483458560.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007981,Pashanai III - Moon 9 - Ministry of War Bureau Offices,30005231,29387,1000080,Ministry of War,4,0.5,0.05,50000000.0,-83873832960.0,5297479680.0,-383139962880.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007984,Shemah V - Moon 1 - Ministry of War Information Center,30004155,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,291584532480.0,-14711070720.0,-8184176640.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007987,Zorrabed VII - Moon 19 - Ministry of War Archives,30004160,1931,1000080,Ministry of War,4,0.5,0.05,50000000.0,716810035200.0,126678835200.0,372636426240.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007990,Shemah VIII - Moon 19 - Ministry of War Bureau Offices,30004155,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,1736965693440.0,-87634944000.0,557428039680.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007993,Asrios VIII - Ministry of War Information Center,30004156,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,1522977300480.0,-218145546240.0,-820878827520.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007996,Taru X - Moon 9 - Ministry of War Information Center,30001703,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,2662063349760.0,425186304000.0,935743610880.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60007999,Yanuel XI - Moon 16 - Ministry of War Information Center,30001701,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,2903574405120.0,-363761295360.0,210415165440.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008002,Yanuel XI - Moon 4 - Ministry of War Information Center,30001701,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,2905696296960.0,-364026961920.0,199862968320.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008005,Nafrivik VIII - Moon 6 - Ministry of War Bureau Offices,30001702,1926,1000080,Ministry of War,4,0.5,0.05,50000000.0,-354105384960.0,-59050352640.0,1881652469760.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008008,Turba VI - Ministry of Assessment Archives,30004098,1931,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,7881400320.0,1321574400.0,-310807388160.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008011,Inis-Ilix VII - Moon 1 - Ministry of Assessment Archives,30004102,1931,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-771699056640.0,-65664983040.0,-1505286512640.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008014,Halibai IV - Moon 3 - Ministry of Assessment Archives,30004100,1931,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-210370928640.0,30426931200.0,870398238720.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008017,Kothe III - Moon 1 - Ministry of Assessment Archives,30004103,1931,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-133749104640.0,19199877120.0,-121228369920.0,"bounty-missions,courier-missions,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008020,Hostni V - Moon 4 - Ministry of Assessment Bureau Offices,30001690,1926,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-374885130240.0,30531624960.0,202337771520.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008023,Kibursha I - Ministry of Assessment Information Center,30001692,1926,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-44380938240.0,-8131829760.0,-56069038080.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008026,Lossa II - Ministry of Assessment Information Center,30001687,1926,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,38783262720.0,2573475840.0,-95171420160.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008029,Hostni VI - Moon 7 - Ministry of Assessment Information Center,30001690,1926,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-639550709760.0,52087234560.0,-362516766720.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008032,Charra VI - Moon 13 - Ministry of Assessment Bureau Offices,30002224,1926,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,1341920747520.0,80784138240.0,321348526080.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008035,Charra I - Ministry of Assessment Information Center,30002224,1926,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-7774986240.0,-467066880.0,30616657920.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008038,Charra VII - Moon 19 - Ministry of Assessment Information Center,30002224,1926,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-1845924864000.0,-111124684800.0,1665918197760.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008041,Aghesi VI - Moon 10 - Ministry of Assessment Bureau Offices,30002220,1926,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-358755409920.0,-69294366720.0,283910922240.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60008044,Tew IX - Moon 13 - Ministry of Assessment Bureau Offices,30001733,1926,1000081,Ministry of Assessment,4,0.5,0.05,50000000.0,-700452495360.0,101231861760.0,-1687778304000.0,"bounty-missions,courier-missions,interbus,reprocessing-plant,market,stock-exchange,cloning,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
